model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,push,vs,es,date
cambridge.6,3354295,9483191,fasttrim,16,51.564000,8412,-1,8412,287480,0,0,0,0,0,4096,6,100,100,2021-06-10.00:32:09
dbpedia,3966925,13820853,fasttrim,16,150.685000,1437127,-1,1437127,535372,0,0,0,0,0,4096,875,100,100,2021-06-10.00:32:10
er-1m-8m,1000000,8000000,fasttrim,16,29.056000,345,-1,345,77832,0,0,0,0,0,4096,1,100,100,2021-06-10.00:32:10
leader_filters.7,26302351,91692858,fasttrim,16,279.719000,26302351,-1,26302351,6865264,0,0,0,0,0,4096,90,100,100,2021-06-10.00:32:15
livej,4847571,68993773,fasttrim,16,159.123000,576074,-1,576074,320696,0,0,0,0,0,4096,8,100,100,2021-06-10.00:32:18
patent,6009555,16518948,fasttrim,16,33.768000,6009552,-1,6009552,1087442,0,0,0,0,0,4096,55,100,100,2021-06-10.00:32:19
pokec,1632804,30622564,fasttrim,16,36.201000,212042,-1,212042,110478,0,0,0,0,0,4096,7,100,100,2021-06-10.00:32:20
rmat-1m-8m,999760,7810950,fasttrim,16,104.309000,999760,-1,999760,7406127,0,0,0,0,0,4096,411,100,100,2021-06-10.00:32:21
ssca2,1048577,157877986,fasttrim,16,109.018000,11,-1,11,86015,0,0,0,0,0,4096,1,100,100,2021-06-10.00:32:26
wiki-links,5710993,130160392,fasttrim,16,179.114000,7415,-1,7415,438655,0,0,0,0,0,4096,547,100,100,2021-06-10.00:32:31
wikitalk,2394385,5021410,fasttrim,16,8.400000,2262385,-1,2262385,14437,0,0,0,0,0,4096,7,100,100,2021-06-10.00:32:31
wiki_talk_en,2987536,24981163,fasttrim,16,16.363000,2293679,-1,2293679,57855,0,0,0,0,0,4096,2,100,100,2021-06-10.00:32:33
ba-1m-8m,1000000,7999964,trim,16,40.411000,1000000,107,1000000,2718198,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:33
baidu,2141301,17794839,trim,16,44.554000,597244,9,597244,1049295,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:34
bakery.6,11845035,40400559,trim,16,1210.896000,2636196,47,2636196,36815160,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:37
cambridge.6,3354295,9483191,trim,16,364.401000,8412,65,8412,16590173,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:38
dbpedia,3966925,13820853,trim,16,697.040000,1437127,114,1437127,21432126,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:39
er-1m-8m,1000000,8000000,trim,16,7.113000,345,3,345,221141,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:39
leader_filters.7,26302351,91692858,trim,16,1800.311000,26302351,73,26302351,32720735,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:46
livej,4847571,68993773,trim,16,153.416000,576074,8,576074,2455698,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:49
patent,6009555,16518948,trim,16,34.823000,6009552,6,6009552,1142169,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:50
pokec,1632804,30622564,trim,16,29.055000,212042,5,212042,560634,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:51
rmat-1m-8m,999760,7810950,trim,16,2018.001000,999760,6829,999760,73835156,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:53
ssca2,1048577,157877986,trim,16,71.686000,11,2,11,184319,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:32:58
wiki-links,5710993,130160392,trim,16,130.552000,7415,4,7415,1781306,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:33:03
wikitalk,2394385,5021410,trim,16,7.946000,2262385,5,2262385,69447,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:33:03
wiki_talk_en,2987536,24981163,trim,16,16.962000,2293679,5,2293679,265001,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:33:05
ba-1m-8m,1000000,7999964,ac4trim,16,88.015000,1000000,-1,1000000,3176356,0,0,0,0,0,4096,81,100,100,2021-06-10.00:33:05
baidu,2141301,17794839,ac4trim,16,25.488000,597244,-1,597244,615954,0,0,0,0,0,4096,385,100,100,2021-06-10.00:33:06
bakery.6,11845035,40400559,ac4trim,16,53.556000,2636196,-1,2636196,639597,0,0,0,0,0,4096,21,100,100,2021-06-10.00:33:08
cambridge.6,3354295,9483191,ac4trim,16,6.500000,8412,-1,8412,2439,0,0,0,0,0,4096,17,100,100,2021-06-10.00:33:09
dbpedia,3966925,13820853,ac4trim,16,52.239000,1437127,-1,1437127,2445146,0,0,0,0,0,4096,21015,100,100,2021-06-10.00:33:09
er-1m-8m,1000000,8000000,ac4trim,16,3.692000,345,-1,345,253,0,0,0,0,0,4096,1,100,100,2021-06-10.00:33:10
leader_filters.7,26302351,91692858,ac4trim,16,198.058000,26302351,-1,26302351,6451832,0,0,0,0,0,4096,16,100,100,2021-06-10.00:33:14
livej,4847571,68993773,ac4trim,16,50.424000,576074,-1,576074,163826,0,0,0,0,0,4096,274,100,100,2021-06-10.00:33:17
patent,6009555,16518948,ac4trim,16,152.169000,6009552,-1,6009552,2776471,0,0,0,0,0,4096,96,100,100,2021-06-10.00:33:18
pokec,1632804,30622564,ac4trim,16,13.032000,212042,-1,212042,71452,0,0,0,0,0,4096,34,100,100,2021-06-10.00:33:20
rmat-1m-8m,999760,7810950,ac4trim,16,82.405000,999760,-1,999760,7076999,0,0,0,0,0,4096,275,100,100,2021-06-10.00:33:20
ssca2,1048577,157877986,ac4trim,16,89.955000,11,-1,11,10,0,0,0,0,0,4096,1,100,100,2021-06-10.00:33:25
wiki-links,5710993,130160392,ac4trim,16,78.499000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.00:33:29
wikitalk,2394385,5021410,ac4trim,16,18.196000,2262385,-1,2262385,235390,0,0,0,0,0,4096,33,100,100,2021-06-10.00:33:30
wiki_talk_en,2987536,24981163,ac4trim,16,30.696000,2293679,-1,2293679,343414,0,0,0,0,0,4096,84,100,100,2021-06-10.00:33:31
ba-1m-8m,1000000,7999964,fasttrim,32,199.551000,1000000,-1,1000000,5822329,0,0,0,0,0,4096,27,100,100,2021-06-10.00:33:32
baidu,2141301,17794839,fasttrim,32,87.969000,597244,-1,597244,85723,0,0,0,0,0,4096,107,100,100,2021-06-10.00:33:33
bakery.6,11845035,40400559,fasttrim,32,171.186000,2636196,-1,2636196,756705,0,0,0,0,0,4096,66,100,100,2021-06-10.00:33:35
cambridge.6,3354295,9483191,fasttrim,32,49.930000,8412,-1,8412,172091,0,0,0,0,0,4096,5,100,100,2021-06-10.00:33:36
dbpedia,3966925,13820853,fasttrim,32,168.470000,1437127,-1,1437127,235564,0,0,0,0,0,4096,868,100,100,2021-06-10.00:33:37
er-1m-8m,1000000,8000000,fasttrim,32,30.352000,345,-1,345,49157,0,0,0,0,0,4096,1,100,100,2021-06-10.00:33:37
leader_filters.7,26302351,91692858,fasttrim,32,342.433000,26302351,-1,26302351,3877531,0,0,0,0,0,4096,120,100,100,2021-06-10.00:33:42
livej,4847571,68993773,fasttrim,32,177.007000,576074,-1,576074,183784,0,0,0,0,0,4096,8,100,100,2021-06-10.00:33:45
patent,6009555,16518948,fasttrim,32,56.596000,6009552,-1,6009552,588390,0,0,0,0,0,4096,88,100,100,2021-06-10.00:33:46
pokec,1632804,30622564,fasttrim,32,36.361000,212042,-1,212042,63210,0,0,0,0,0,4096,7,100,100,2021-06-10.00:33:47
rmat-1m-8m,999760,7810950,fasttrim,32,95.613000,999760,-1,999760,7395969,0,0,0,0,0,4096,443,100,100,2021-06-10.00:33:47
ssca2,1048577,157877986,fasttrim,32,93.269000,11,-1,11,49152,0,0,0,0,0,4096,1,100,100,2021-06-10.00:33:52
wiki-links,5710993,130160392,fasttrim,32,153.450000,7415,-1,7415,245760,0,0,0,0,0,4096,549,100,100,2021-06-10.00:33:57
wikitalk,2394385,5021410,fasttrim,32,9.008000,2262385,-1,2262385,7884,0,0,0,0,0,4096,6,100,100,2021-06-10.00:33:58
wiki_talk_en,2987536,24981163,fasttrim,32,18.913000,2293679,-1,2293679,31297,0,0,0,0,0,4096,7,100,100,2021-06-10.00:34:00
ba-1m-8m,1000000,7999964,trim,32,40.288000,1000000,105,1000000,2207479,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:00
baidu,2141301,17794839,trim,32,43.934000,597244,9,597244,543503,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:01
bakery.6,11845035,40400559,trim,32,1381.276000,2636196,47,2636196,18371116,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:04
cambridge.6,3354295,9483191,trim,32,351.306000,8412,65,8412,8875139,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:05
dbpedia,3966925,13820853,trim,32,740.264000,1437127,114,1437127,11149188,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:07
er-1m-8m,1000000,8000000,trim,32,5.261000,345,2,345,81914,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:07
leader_filters.7,26302351,91692858,trim,32,1903.646000,26302351,73,26302351,17073672,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:13
livej,4847571,68993773,trim,32,179.606000,576074,8,576074,1339504,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:16
patent,6009555,16518948,trim,32,53.010000,6009552,11,6009552,693428,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:17
pokec,1632804,30622564,trim,32,39.623000,212042,5,212042,307318,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:18
rmat-1m-8m,999760,7810950,trim,32,2279.411000,999760,6824,999760,47728386,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:21
ssca2,1048577,157877986,trim,32,10.587000,11,2,11,86016,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:26
wiki-links,5710993,130160392,trim,32,128.214000,7415,4,7415,966855,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:31
wikitalk,2394385,5021410,trim,32,6.720000,2262385,5,2262385,29440,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:31
wiki_talk_en,2987536,24981163,trim,32,17.296000,2293679,5,2293679,129286,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:34:33
ba-1m-8m,1000000,7999964,ac4trim,32,82.463000,1000000,-1,1000000,2656260,0,0,0,0,0,4096,81,100,100,2021-06-10.00:34:33
baidu,2141301,17794839,ac4trim,32,31.946000,597244,-1,597244,616438,0,0,0,0,0,4096,551,100,100,2021-06-10.00:34:34
bakery.6,11845035,40400559,ac4trim,32,58.320000,2636196,-1,2636196,381361,0,0,0,0,0,4096,23,100,100,2021-06-10.00:34:36
cambridge.6,3354295,9483191,ac4trim,32,7.199000,8412,-1,8412,1781,0,0,0,0,0,4096,17,100,100,2021-06-10.00:34:37
dbpedia,3966925,13820853,ac4trim,32,56.346000,1437127,-1,1437127,2446450,0,0,0,0,0,4096,25256,100,100,2021-06-10.00:34:38
er-1m-8m,1000000,8000000,ac4trim,32,3.966000,345,-1,345,166,0,0,0,0,0,4096,1,100,100,2021-06-10.00:34:38
leader_filters.7,26302351,91692858,ac4trim,32,250.461000,26302351,-1,26302351,3814645,0,0,0,0,0,4096,17,100,100,2021-06-10.00:34:43
livej,4847571,68993773,ac4trim,32,66.168000,576074,-1,576074,83458,0,0,0,0,0,4096,274,100,100,2021-06-10.00:34:45
patent,6009555,16518948,ac4trim,32,152.713000,6009552,-1,6009552,2220577,0,0,0,0,0,4096,100,100,100,2021-06-10.00:34:47
pokec,1632804,30622564,ac4trim,32,11.955000,212042,-1,212042,39897,0,0,0,0,0,4096,35,100,100,2021-06-10.00:34:48
rmat-1m-8m,999760,7810950,ac4trim,32,86.079000,999760,-1,999760,7062823,0,0,0,0,0,4096,275,100,100,2021-06-10.00:34:48
ssca2,1048577,157877986,ac4trim,32,26.902000,11,-1,11,7,0,0,0,0,0,4096,1,100,100,2021-06-10.00:34:53
wiki-links,5710993,130160392,ac4trim,32,615.154000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.00:35:00
wikitalk,2394385,5021410,ac4trim,32,18.203000,2262385,-1,2262385,115072,0,0,0,0,0,4096,33,100,100,2021-06-10.00:35:00
wiki_talk_en,2987536,24981163,ac4trim,32,27.087000,2293679,-1,2293679,171573,0,0,0,0,0,4096,84,100,100,2021-06-10.00:35:02
ba-1m-8m,1000000,7999964,fasttrim,1,400.027000,1000000,-1,1000000,7999964,0,0,0,0,0,4096,26,100,100,2021-06-10.00:35:03
baidu,2141301,17794839,fasttrim,1,90.386000,597244,-1,597244,2069785,0,0,0,0,0,4096,110,100,100,2021-06-10.00:35:05
bakery.6,11845035,40400559,fasttrim,1,482.266000,2636196,-1,2636196,18031467,0,0,0,0,0,4096,14,100,100,2021-06-10.00:35:08
cambridge.6,3354295,9483191,fasttrim,1,121.607000,8412,-1,8412,3361031,0,0,0,0,0,4096,7,100,100,2021-06-10.00:35:09
dbpedia,3966925,13820853,fasttrim,1,129.239000,1437127,-1,1437127,5078123,0,0,0,0,0,4096,356,100,100,2021-06-10.00:35:10
er-1m-8m,1000000,8000000,fasttrim,1,54.440000,345,-1,345,1000034,0,0,0,0,0,4096,1,100,100,2021-06-10.00:35:11
leader_filters.7,26302351,91692858,fasttrim,1,652.933000,26302351,-1,26302351,91692858,0,0,0,0,0,4096,5,100,100,2021-06-10.00:35:17
livej,4847571,68993773,fasttrim,1,356.097000,576074,-1,576074,4427386,0,0,0,0,0,4096,8,100,100,2021-06-10.00:35:24
patent,6009555,16518948,fasttrim,1,245.061000,6009552,-1,6009552,16518948,0,0,0,0,0,4096,53,100,100,2021-06-10.00:35:26
pokec,1632804,30622564,fasttrim,1,101.242000,212042,-1,212042,1458746,0,0,0,0,0,4096,7,100,100,2021-06-10.00:35:29
rmat-1m-8m,999760,7810950,fasttrim,1,112.204000,999760,-1,999760,7810950,0,0,0,0,0,4096,365,100,100,2021-06-10.00:35:29
ssca2,1048577,157877986,fasttrim,1,178.155000,11,-1,11,1048570,0,0,0,0,0,4096,1,100,100,2021-06-10.00:35:42
wiki-links,5710993,130160392,fasttrim,1,460.814000,7415,-1,7415,5706115,0,0,0,0,0,4096,549,100,100,2021-06-10.00:35:56
wikitalk,2394385,5021410,fasttrim,1,27.248000,2262385,-1,2262385,165886,0,0,0,0,0,4096,8,100,100,2021-06-10.00:35:56
wiki_talk_en,2987536,24981163,fasttrim,1,57.080000,2293679,-1,2293679,706993,0,0,0,0,0,4096,2,100,100,2021-06-10.00:36:00
ba-1m-8m,1000000,7999964,trim,1,198.803000,1000000,122,1000000,15383227,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:01
baidu,2141301,17794839,trim,1,147.556000,597244,9,597244,14450297,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:03
bakery.6,11845035,40400559,trim,1,3062.400000,2636196,47,2636196,470296542,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:09
cambridge.6,3354295,9483191,trim,1,905.668000,8412,65,8412,217582921,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:10
dbpedia,3966925,13820853,trim,1,2347.633000,1437127,116,1437127,296552971,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:14
er-1m-8m,1000000,8000000,trim,1,20.602000,345,3,345,2999345,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:15
leader_filters.7,26302351,91692858,trim,1,3698.087000,26302351,73,26302351,431332806,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:24
livej,4847571,68993773,trim,1,473.003000,576074,8,576074,34336301,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:30
patent,6009555,16518948,trim,1,180.740000,6009552,5,6009552,16740118,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:32
pokec,1632804,30622564,trim,1,108.479000,212042,5,212042,7145239,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:35
rmat-1m-8m,999760,7810950,trim,1,13444.872000,999760,6961,999760,787476302,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:36:49
ssca2,1048577,157877986,trim,1,102.593000,11,2,11,2097136,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:37:02
wiki-links,5710993,130160392,trim,1,438.690000,7415,4,7415,22819345,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:37:15
wikitalk,2394385,5021410,trim,1,21.975000,2262385,5,2262385,704451,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:37:16
wiki_talk_en,2987536,24981163,trim,1,62.460000,2293679,5,2293679,3486739,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:37:20
ba-1m-8m,1000000,7999964,ac4trim,1,151.609000,1000000,-1,1000000,7999964,0,0,0,0,0,4096,84,100,100,2021-06-10.00:37:21
baidu,2141301,17794839,ac4trim,1,90.909000,597244,-1,597244,4785826,0,0,0,0,0,4096,346,100,100,2021-06-10.00:37:23
bakery.6,11845035,40400559,ac4trim,1,41419.959000,2636196,-1,2636196,9270410,0,0,0,0,0,4096,20,100,100,2021-06-10.00:38:07
cambridge.6,3354295,9483191,ac4trim,1,17.972000,8412,-1,8412,18136,0,0,0,0,0,4096,17,100,100,2021-06-10.00:38:07
dbpedia,3966925,13820853,ac4trim,1,140.474000,1437127,-1,1437127,5816140,0,0,0,0,0,4096,16125,100,100,2021-06-10.00:38:09
er-1m-8m,1000000,8000000,ac4trim,1,13.732000,345,-1,345,2799,0,0,0,0,0,4096,1,100,100,2021-06-10.00:38:09
leader_filters.7,26302351,91692858,ac4trim,1,1159.392000,26302351,-1,26302351,91692858,0,0,0,0,0,4096,16,100,100,2021-06-10.00:38:16
livej,4847571,68993773,ac4trim,1,144.440000,576074,-1,576074,2136407,0,0,0,0,0,4096,274,100,100,2021-06-10.00:38:22
patent,6009555,16518948,ac4trim,1,6863.494000,6009552,-1,6009552,16518945,0,0,0,0,0,4096,133,100,100,2021-06-10.00:38:31
pokec,1632804,30622564,ac4trim,1,4605.911000,212042,-1,212042,1016552,0,0,0,0,0,4096,34,100,100,2021-06-10.00:38:39
rmat-1m-8m,999760,7810950,ac4trim,1,89.407000,999760,-1,999760,7810950,0,0,0,0,0,4096,300,100,100,2021-06-10.00:38:39
ssca2,1048577,157877986,ac4trim,1,3227.548000,11,-1,11,26,0,0,0,0,0,4096,1,100,100,2021-06-10.00:38:55
wiki-links,5710993,130160392,ac4trim,1,19195.277000,7415,-1,7415,54948,0,0,0,0,0,4096,549,100,100,2021-06-10.00:39:27
wikitalk,2394385,5021410,ac4trim,1,43.807000,2262385,-1,2262385,3505342,0,0,0,0,0,4096,33,100,100,2021-06-10.00:39:28
wiki_talk_en,2987536,24981163,ac4trim,1,1899.226000,2293679,-1,2293679,4914635,0,0,0,0,0,4096,84,100,100,2021-06-10.00:39:34
ba-1m-8m,1000000,7999964,fasttrim,2,247.140000,1000000,-1,1000000,6621109,0,0,0,0,0,4096,29,100,100,2021-06-10.00:39:35
baidu,2141301,17794839,fasttrim,2,57.848000,597244,-1,597244,1056237,0,0,0,0,0,4096,110,100,100,2021-06-10.00:39:36
bakery.6,11845035,40400559,fasttrim,2,269.207000,2636196,-1,2636196,9105118,0,0,0,0,0,4096,50,100,100,2021-06-10.00:39:38
cambridge.6,3354295,9483191,fasttrim,2,76.599000,8412,-1,8412,1727649,0,0,0,0,0,4096,7,100,100,2021-06-10.00:39:39
dbpedia,3966925,13820853,fasttrim,2,73.100000,1437127,-1,1437127,2579237,0,0,0,0,0,4096,339,100,100,2021-06-10.00:39:40
er-1m-8m,1000000,8000000,fasttrim,2,32.335000,345,-1,345,507938,0,0,0,0,0,4096,1,100,100,2021-06-10.00:39:40
leader_filters.7,26302351,91692858,fasttrim,2,401.925000,26302351,-1,26302351,46103356,0,0,0,0,0,4096,75,100,100,2021-06-10.00:39:46
livej,4847571,68993773,fasttrim,2,218.765000,576074,-1,576074,2226706,0,0,0,0,0,4096,8,100,100,2021-06-10.00:39:50
patent,6009555,16518948,fasttrim,2,109.078000,6009552,-1,6009552,8284509,0,0,0,0,0,4096,53,100,100,2021-06-10.00:39:52
pokec,1632804,30622564,fasttrim,2,79.224000,212042,-1,212042,730667,0,0,0,0,0,4096,7,100,100,2021-06-10.00:39:54
rmat-1m-8m,999760,7810950,fasttrim,2,98.649000,999760,-1,999760,7587088,0,0,0,0,0,4096,453,100,100,2021-06-10.00:39:55
ssca2,1048577,157877986,fasttrim,2,119.525000,11,-1,11,524286,0,0,0,0,0,4096,1,100,100,2021-06-10.00:40:03
wiki-links,5710993,130160392,fasttrim,2,285.751000,7415,-1,7415,2887684,0,0,0,0,0,4096,549,100,100,2021-06-10.00:40:13
wikitalk,2394385,5021410,fasttrim,2,16.142000,2262385,-1,2262385,84921,0,0,0,0,0,4096,7,100,100,2021-06-10.00:40:13
wiki_talk_en,2987536,24981163,fasttrim,2,28.665000,2293679,-1,2293679,354433,0,0,0,0,0,4096,2,100,100,2021-06-10.00:40:16
ba-1m-8m,1000000,7999964,trim,2,116.619000,1000000,119,1000000,8317635,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:16
baidu,2141301,17794839,trim,2,89.622000,597244,9,597244,7367131,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:18
bakery.6,11845035,40400559,trim,2,2034.032000,2636196,47,2636196,237228020,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:22
cambridge.6,3354295,9483191,trim,2,574.334000,8412,65,8412,109735126,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:23
dbpedia,3966925,13820853,trim,2,1402.911000,1437127,116,1437127,149644021,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:25
er-1m-8m,1000000,8000000,trim,2,8.919000,345,2,345,1073531,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:26
leader_filters.7,26302351,91692858,trim,2,2515.020000,26302351,73,26302351,224915505,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:33
livej,4847571,68993773,trim,2,287.999000,576074,8,576074,17376332,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:38
patent,6009555,16518948,trim,2,91.367000,6009552,5,6009552,8535836,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:40
pokec,1632804,30622564,trim,2,87.840000,212042,5,212042,3589389,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:42
rmat-1m-8m,999760,7810950,trim,2,8060.498000,999760,6868,999760,391786431,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:50
ssca2,1048577,157877986,trim,2,74.176000,11,2,11,1064956,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:40:59
wiki-links,5710993,130160392,trim,2,232.718000,7415,4,7415,11524172,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:41:08
wikitalk,2394385,5021410,trim,2,14.438000,2262385,5,2262385,366938,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:41:08
wiki_talk_en,2987536,24981163,trim,2,32.321000,2293679,5,2293679,1751320,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:41:11
ba-1m-8m,1000000,7999964,ac4trim,2,93.734000,1000000,-1,1000000,5193068,0,0,0,0,0,4096,65,100,100,2021-06-10.00:41:11
baidu,2141301,17794839,ac4trim,2,54.096000,597244,-1,597244,2421598,0,0,0,0,0,4096,346,100,100,2021-06-10.00:41:13
bakery.6,11845035,40400559,ac4trim,2,13581.577000,2636196,-1,2636196,4745155,0,0,0,0,0,4096,21,100,100,2021-06-10.00:41:28
cambridge.6,3354295,9483191,ac4trim,2,11.203000,8412,-1,8412,10308,0,0,0,0,0,4096,17,100,100,2021-06-10.00:41:29
dbpedia,3966925,13820853,ac4trim,2,76.913000,1437127,-1,1437127,3171464,0,0,0,0,0,4096,16176,100,100,2021-06-10.00:41:30
er-1m-8m,1000000,8000000,ac4trim,2,8.547000,345,-1,345,1747,0,0,0,0,0,4096,1,100,100,2021-06-10.00:41:31
leader_filters.7,26302351,91692858,ac4trim,2,10805.265000,26302351,-1,26302351,46523319,0,0,0,0,0,4096,16,100,100,2021-06-10.00:41:46
livej,4847571,68993773,ac4trim,2,8293.211000,576074,-1,576074,1079642,0,0,0,0,0,4096,274,100,100,2021-06-10.00:41:59
patent,6009555,16518948,ac4trim,2,321.523000,6009552,-1,6009552,9336178,0,0,0,0,0,4096,105,100,100,2021-06-10.00:42:01
pokec,1632804,30622564,ac4trim,2,1048.605000,212042,-1,212042,508423,0,0,0,0,0,4096,34,100,100,2021-06-10.00:42:04
rmat-1m-8m,999760,7810950,ac4trim,2,78.904000,999760,-1,999760,7360478,0,0,0,0,0,4096,344,100,100,2021-06-10.00:42:04
ssca2,1048577,157877986,ac4trim,2,1453.695000,11,-1,11,18,0,0,0,0,0,4096,1,100,100,2021-06-10.00:42:14
wiki-links,5710993,130160392,ac4trim,2,11466.774000,7415,-1,7415,40555,0,0,0,0,0,4096,549,100,100,2021-06-10.00:42:35
wikitalk,2394385,5021410,ac4trim,2,25.182000,2262385,-1,2262385,1927696,0,0,0,0,0,4096,33,100,100,2021-06-10.00:42:35
wiki_talk_en,2987536,24981163,ac4trim,2,746.756000,2293679,-1,2293679,2469145,0,0,0,0,0,4096,84,100,100,2021-06-10.00:42:39
ba-1m-8m,1000000,7999964,fasttrim,4,235.863000,1000000,-1,1000000,6700109,0,0,0,0,0,4096,29,100,100,2021-06-10.00:42:40
baidu,2141301,17794839,fasttrim,4,33.355000,597244,-1,597244,532005,0,0,0,0,0,4096,110,100,100,2021-06-10.00:42:41
bakery.6,11845035,40400559,fasttrim,4,173.342000,2636196,-1,2636196,4573944,0,0,0,0,0,4096,50,100,100,2021-06-10.00:42:43
cambridge.6,3354295,9483191,fasttrim,4,54.151000,8412,-1,8412,878393,0,0,0,0,0,4096,7,100,100,2021-06-10.00:42:43
dbpedia,3966925,13820853,fasttrim,4,50.648000,1437127,-1,1437127,1287797,0,0,0,0,0,4096,573,100,100,2021-06-10.00:42:44
er-1m-8m,1000000,8000000,fasttrim,4,22.788000,345,-1,345,262146,0,0,0,0,0,4096,1,100,100,2021-06-10.00:42:45
leader_filters.7,26302351,91692858,fasttrim,4,246.612000,26302351,-1,26302351,23093164,0,0,0,0,0,4096,90,100,100,2021-06-10.00:42:49
livej,4847571,68993773,fasttrim,4,156.668000,576074,-1,576074,1134429,0,0,0,0,0,4096,8,100,100,2021-06-10.00:42:53
patent,6009555,16518948,fasttrim,4,66.667000,6009552,-1,6009552,4140808,0,0,0,0,0,4096,54,100,100,2021-06-10.00:42:54
pokec,1632804,30622564,fasttrim,4,61.877000,212042,-1,212042,369223,0,0,0,0,0,4096,7,100,100,2021-06-10.00:42:56
rmat-1m-8m,999760,7810950,fasttrim,4,85.531000,999760,-1,999760,7478923,0,0,0,0,0,4096,452,100,100,2021-06-10.00:42:57
ssca2,1048577,157877986,fasttrim,4,38.275000,11,-1,11,270333,0,0,0,0,0,4096,1,100,100,2021-06-10.00:43:04
wiki-links,5710993,130160392,fasttrim,4,192.079000,7415,-1,7415,1449984,0,0,0,0,0,4096,549,100,100,2021-06-10.00:43:11
wikitalk,2394385,5021410,fasttrim,4,10.272000,2262385,-1,2262385,43907,0,0,0,0,0,4096,7,100,100,2021-06-10.00:43:11
wiki_talk_en,2987536,24981163,fasttrim,4,19.264000,2293679,-1,2293679,181338,0,0,0,0,0,4096,2,100,100,2021-06-10.00:43:13
ba-1m-8m,1000000,7999964,trim,4,69.659000,1000000,118,1000000,4892052,0,0,0,0,0,4096,-1,100,100,2021-06-10.00:43:14
