model,N,M,alg,workers,time,delete,sccs,size1,size2,size3,date
baidu,2141301,17794839,trim,12,27.041,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:18:11
baidu,2141301,17794839,trim,14,26.431,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:18:37
baidu,2141301,17794839,trim,16,26.016,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:19:04
baidu,2141301,17794839,trim,1,183.52,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:19:53
baidu,2141301,17794839,trim,2,102.927,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:20:47
baidu,2141301,17794839,trim,4,56.89,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:21:21
baidu,2141301,17794839,trim,6,45.263,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:21:50
baidu,2141301,17794839,trim,8,39.397,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:22:18
baidu,2141301,17794839,trim,10,30.843,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:22:45
baidu,2141301,17794839,trim,12,26.785,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:23:12
baidu,2141301,17794839,trim,14,26.322,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:23:38
baidu,2141301,17794839,trim,16,26.043,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:24:05
baidu,2141301,17794839,trim,1,185.855,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:24:56
baidu,2141301,17794839,trim,2,102.649,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:25:48
baidu,2141301,17794839,trim,4,56.908,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:26:22
baidu,2141301,17794839,trim,6,45.253,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:26:52
baidu,2141301,17794839,trim,8,39.548,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:27:20
baidu,2141301,17794839,trim,10,30.778,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:27:48
baidu,2141301,17794839,trim,12,26.914,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:28:15
baidu,2141301,17794839,trim,14,26.371,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:28:41
baidu,2141301,17794839,trim,16,26.124,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:29:08
baidu,2141301,17794839,trim,1,187.244,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:29:55
baidu,2141301,17794839,trim,2,102.759,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:30:54
baidu,2141301,17794839,trim,4,56.903,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:31:28
baidu,2141301,17794839,trim,6,45.163,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:31:57
baidu,2141301,17794839,trim,8,39.478,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:32:25
baidu,2141301,17794839,trim,10,30.768,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:32:52
baidu,2141301,17794839,trim,12,26.951,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:33:19
baidu,2141301,17794839,trim,14,26.436,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:33:45
baidu,2141301,17794839,trim,16,26.062,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:34:12
baidu,2141301,17794839,trim,1,184.264,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:35:02
baidu,2141301,17794839,trim,2,102.696,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:35:57
baidu,2141301,17794839,trim,4,56.832,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:36:30
baidu,2141301,17794839,trim,6,45.007,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:37:00
baidu,2141301,17794839,trim,8,39.472,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:37:28
baidu,2141301,17794839,trim,10,30.815,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:37:55
baidu,2141301,17794839,trim,12,26.944,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:38:22
baidu,2141301,17794839,trim,14,26.425,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:38:48
baidu,2141301,17794839,trim,16,25.933,598975,598975,598975,0,0,2019+AC0-10+AC0-27.17:39:15
dbpedia,3966925,13820853,trim,1,3143.565,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:49:39
dbpedia,3966925,13820853,trim,2,1841.935,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:50:21
dbpedia,3966925,13820853,trim,4,941.382,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:50:54
dbpedia,3966925,13820853,trim,6,720.177,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:51:22
dbpedia,3966925,13820853,trim,8,598.877,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:51:50
dbpedia,3966925,13820853,trim,10,470.204,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:52:17
dbpedia,3966925,13820853,trim,12,404.052,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:52:44
dbpedia,3966925,13820853,trim,14,372.146,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:53:10
dbpedia,3966925,13820853,trim,16,358.883,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:53:37
dbpedia,3966925,13820853,trim,1,3174.416,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:54:26
dbpedia,3966925,13820853,trim,2,1807.665,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:55:21
dbpedia,3966925,13820853,trim,4,946.387,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:56:27
dbpedia,3966925,13820853,trim,6,723.636,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:56:56
dbpedia,3966925,13820853,trim,8,595.104,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:57:24
dbpedia,3966925,13820853,trim,10,484.095,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:57:52
dbpedia,3966925,13820853,trim,12,402.567,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:58:18
dbpedia,3966925,13820853,trim,14,380.972,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:58:45
dbpedia,3966925,13820853,trim,16,359.721,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.16:59:11
dbpedia,3966925,13820853,trim,1,3186.668,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:00:02
dbpedia,3966925,13820853,trim,2,1854.5,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:00:44
dbpedia,3966925,13820853,trim,4,942.507,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:01:17
dbpedia,3966925,13820853,trim,6,719.386,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:01:46
dbpedia,3966925,13820853,trim,8,604.626,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:02:14
dbpedia,3966925,13820853,trim,10,483.194,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:02:41
dbpedia,3966925,13820853,trim,12,405.857,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:03:08
dbpedia,3966925,13820853,trim,14,379.236,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:03:34
dbpedia,3966925,13820853,trim,16,361.538,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:04:01
dbpedia,3966925,13820853,trim,1,3194.914,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:04:51
dbpedia,3966925,13820853,trim,2,1835.019,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:05:35
dbpedia,3966925,13820853,trim,4,939.163,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:06:08
dbpedia,3966925,13820853,trim,6,723.261,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:06:37
dbpedia,3966925,13820853,trim,8,603.934,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:07:04
dbpedia,3966925,13820853,trim,10,485.701,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:07:32
dbpedia,3966925,13820853,trim,12,409.731,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:07:59
dbpedia,3966925,13820853,trim,14,379.846,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:08:25
dbpedia,3966925,13820853,trim,16,363.681,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:08:51
dbpedia,3966925,13820853,trim,1,3190.909,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:09:42
dbpedia,3966925,13820853,trim,2,1811.17,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:10:44
dbpedia,3966925,13820853,trim,4,941.741,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:11:17
dbpedia,3966925,13820853,trim,6,734.502,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:11:46
dbpedia,3966925,13820853,trim,8,604.187,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:12:14
dbpedia,3966925,13820853,trim,10,475.841,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:12:41
dbpedia,3966925,13820853,trim,12,399.222,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:13:08
dbpedia,3966925,13820853,trim,14,377.139,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:13:35
dbpedia,3966925,13820853,trim,16,361.949,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:14:01
dbpedia,3966925,13820853,trim,1,3235.67,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:14:51
dbpedia,3966925,13820853,trim,2,1854.921,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:15:44
dbpedia,3966925,13820853,trim,4,950.605,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:16:20
dbpedia,3966925,13820853,trim,6,729.305,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:16:50
dbpedia,3966925,13820853,trim,8,604.934,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:17:18
dbpedia,3966925,13820853,trim,10,471.77,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:17:45
dbpedia,3966925,13820853,trim,12,410.326,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:18:12
dbpedia,3966925,13820853,trim,14,386.571,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:18:38
dbpedia,3966925,13820853,trim,16,365.574,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:19:05
dbpedia,3966925,13820853,trim,1,3178.862,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:19:56
dbpedia,3966925,13820853,trim,2,1836.729,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:20:49
dbpedia,3966925,13820853,trim,4,933.624,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:21:22
dbpedia,3966925,13820853,trim,6,737.865,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:21:51
dbpedia,3966925,13820853,trim,8,593.472,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:22:19
dbpedia,3966925,13820853,trim,10,483.483,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:22:46
dbpedia,3966925,13820853,trim,12,417.219,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:23:13
dbpedia,3966925,13820853,trim,14,372.062,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:23:39
dbpedia,3966925,13820853,trim,16,362.282,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:24:06
dbpedia,3966925,13820853,trim,1,3218.689,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:25:00
dbpedia,3966925,13820853,trim,2,1832.632,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:25:51
dbpedia,3966925,13820853,trim,4,950.582,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:26:24
dbpedia,3966925,13820853,trim,6,717.742,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:26:54
dbpedia,3966925,13820853,trim,8,599.746,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:27:22
dbpedia,3966925,13820853,trim,10,479.381,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:27:49
dbpedia,3966925,13820853,trim,12,399.593,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:28:16
dbpedia,3966925,13820853,trim,14,372.31,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:28:42
dbpedia,3966925,13820853,trim,16,374.239,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:29:09
dbpedia,3966925,13820853,trim,1,3211.417,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:29:59
dbpedia,3966925,13820853,trim,2,1820.139,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:30:56
dbpedia,3966925,13820853,trim,4,938.471,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:31:29
dbpedia,3966925,13820853,trim,6,716.597,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:31:58
dbpedia,3966925,13820853,trim,8,599.458,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:32:26
dbpedia,3966925,13820853,trim,10,479.86,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:32:53
dbpedia,3966925,13820853,trim,12,407.797,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:33:20
dbpedia,3966925,13820853,trim,14,380.602,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:33:46
dbpedia,3966925,13820853,trim,16,364.671,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:34:13
dbpedia,3966925,13820853,trim,1,3199.353,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:35:06
dbpedia,3966925,13820853,trim,2,1793.698,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:35:59
dbpedia,3966925,13820853,trim,4,943.659,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:36:32
dbpedia,3966925,13820853,trim,6,721.861,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:37:01
dbpedia,3966925,13820853,trim,8,606.873,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:37:29
dbpedia,3966925,13820853,trim,10,481.046,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:37:56
dbpedia,3966925,13820853,trim,12,402.516,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:38:23
dbpedia,3966925,13820853,trim,14,379.607,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:38:49
dbpedia,3966925,13820853,trim,16,368.13,1437127,1437127,1437127,0,0,2019+AC0-10+AC0-27.17:39:16
leader+AF8-filters.7,26302351,91692858,trim,1,3856.464,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:49:47
leader+AF8-filters.7,26302351,91692858,trim,2,2623.09,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:50:27
leader+AF8-filters.7,26302351,91692858,trim,4,1659.011,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:50:58
leader+AF8-filters.7,26302351,91692858,trim,6,1488.962,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:51:27
leader+AF8-filters.7,26302351,91692858,trim,8,1341.215,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:51:55
leader+AF8-filters.7,26302351,91692858,trim,10,1251.013,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:52:22
leader+AF8-filters.7,26302351,91692858,trim,12,1168.624,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:52:48
leader+AF8-filters.7,26302351,91692858,trim,14,1186.306,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:53:15
leader+AF8-filters.7,26302351,91692858,trim,16,1167.812,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:53:41
leader+AF8-filters.7,26302351,91692858,trim,1,3855.364,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:54:34
leader+AF8-filters.7,26302351,91692858,trim,2,35874.318,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:56:00
leader+AF8-filters.7,26302351,91692858,trim,4,1656.443,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:56:32
leader+AF8-filters.7,26302351,91692858,trim,6,1490.194,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:57:01
leader+AF8-filters.7,26302351,91692858,trim,8,1341.326,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:57:29
leader+AF8-filters.7,26302351,91692858,trim,10,1251.617,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:57:56
leader+AF8-filters.7,26302351,91692858,trim,12,1182.637,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:58:23
leader+AF8-filters.7,26302351,91692858,trim,14,1197.569,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:58:49
leader+AF8-filters.7,26302351,91692858,trim,16,1162.56,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.16:59:16
leader+AF8-filters.7,26302351,91692858,trim,1,3875.436,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:00:09
leader+AF8-filters.7,26302351,91692858,trim,2,2615.069,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:00:50
leader+AF8-filters.7,26302351,91692858,trim,4,1657.129,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:01:22
leader+AF8-filters.7,26302351,91692858,trim,6,1487.847,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:01:51
leader+AF8-filters.7,26302351,91692858,trim,8,1338.96,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:02:19
leader+AF8-filters.7,26302351,91692858,trim,10,1249.235,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:02:46
leader+AF8-filters.7,26302351,91692858,trim,12,1171.391,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:03:12
leader+AF8-filters.7,26302351,91692858,trim,14,1187.128,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:03:39
leader+AF8-filters.7,26302351,91692858,trim,16,1171.298,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:04:05
leader+AF8-filters.7,26302351,91692858,trim,1,3871.627,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:04:58
leader+AF8-filters.7,26302351,91692858,trim,2,2622.755,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:05:41
leader+AF8-filters.7,26302351,91692858,trim,4,1657.614,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:06:13
leader+AF8-filters.7,26302351,91692858,trim,6,1488.768,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:06:41
leader+AF8-filters.7,26302351,91692858,trim,8,1340.756,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:07:09
leader+AF8-filters.7,26302351,91692858,trim,10,1247.485,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:07:36
leader+AF8-filters.7,26302351,91692858,trim,12,1166.098,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:08:03
leader+AF8-filters.7,26302351,91692858,trim,14,1178.68,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:08:29
leader+AF8-filters.7,26302351,91692858,trim,16,1175.468,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:08:56
leader+AF8-filters.7,26302351,91692858,trim,1,3859.578,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:09:49
leader+AF8-filters.7,26302351,91692858,trim,2,2610.67,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:10:50
leader+AF8-filters.7,26302351,91692858,trim,4,1658.812,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:11:22
leader+AF8-filters.7,26302351,91692858,trim,6,1488.301,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:11:51
leader+AF8-filters.7,26302351,91692858,trim,8,1339.666,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:12:19
leader+AF8-filters.7,26302351,91692858,trim,10,1250.929,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:12:46
leader+AF8-filters.7,26302351,91692858,trim,12,1169.773,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:13:12
leader+AF8-filters.7,26302351,91692858,trim,14,1186.501,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:13:39
leader+AF8-filters.7,26302351,91692858,trim,16,1170.73,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:14:05
leader+AF8-filters.7,26302351,91692858,trim,1,3876.93,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:14:59
leader+AF8-filters.7,26302351,91692858,trim,2,2639.767,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:15:50
leader+AF8-filters.7,26302351,91692858,trim,4,1659.735,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:16:25
leader+AF8-filters.7,26302351,91692858,trim,6,1492.209,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:16:54
leader+AF8-filters.7,26302351,91692858,trim,8,1336.458,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:17:22
leader+AF8-filters.7,26302351,91692858,trim,10,1248.677,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:17:49
leader+AF8-filters.7,26302351,91692858,trim,12,1174.793,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:18:16
leader+AF8-filters.7,26302351,91692858,trim,14,1182.917,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:18:43
leader+AF8-filters.7,26302351,91692858,trim,16,1179.896,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:19:09
leader+AF8-filters.7,26302351,91692858,trim,1,3872.327,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:20:04
leader+AF8-filters.7,26302351,91692858,trim,2,2648.326,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:20:55
leader+AF8-filters.7,26302351,91692858,trim,4,1661.975,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:21:27
leader+AF8-filters.7,26302351,91692858,trim,6,1494.958,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:21:56
leader+AF8-filters.7,26302351,91692858,trim,8,1339.285,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:22:23
leader+AF8-filters.7,26302351,91692858,trim,10,1246.403,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:22:50
leader+AF8-filters.7,26302351,91692858,trim,12,1161.224,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:23:17
leader+AF8-filters.7,26302351,91692858,trim,14,1192.737,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:23:44
leader+AF8-filters.7,26302351,91692858,trim,16,1162.412,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:24:10
leader+AF8-filters.7,26302351,91692858,trim,1,3846.496,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:25:07
leader+AF8-filters.7,26302351,91692858,trim,2,2662.297,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:25:57
leader+AF8-filters.7,26302351,91692858,trim,4,1657.796,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:26:29
leader+AF8-filters.7,26302351,91692858,trim,6,1489.902,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:26:58
leader+AF8-filters.7,26302351,91692858,trim,8,1340.998,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:27:26
leader+AF8-filters.7,26302351,91692858,trim,10,1248.514,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:27:53
leader+AF8-filters.7,26302351,91692858,trim,12,1162.14,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:28:20
leader+AF8-filters.7,26302351,91692858,trim,14,1179.781,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:28:46
leader+AF8-filters.7,26302351,91692858,trim,16,1193.929,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:29:13
leader+AF8-filters.7,26302351,91692858,trim,1,3901.822,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:30:06
leader+AF8-filters.7,26302351,91692858,trim,2,2642.667,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:31:02
leader+AF8-filters.7,26302351,91692858,trim,4,1657.918,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:31:34
leader+AF8-filters.7,26302351,91692858,trim,6,1501.87,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:32:03
leader+AF8-filters.7,26302351,91692858,trim,8,1335.728,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:32:30
leader+AF8-filters.7,26302351,91692858,trim,10,1246.862,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:32:58
leader+AF8-filters.7,26302351,91692858,trim,12,1161.491,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:33:24
leader+AF8-filters.7,26302351,91692858,trim,14,1178.631,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:33:51
leader+AF8-filters.7,26302351,91692858,trim,16,1162.814,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:34:17
leader+AF8-filters.7,26302351,91692858,trim,1,3897.279,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:35:14
leader+AF8-filters.7,26302351,91692858,trim,2,2610.161,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:36:05
leader+AF8-filters.7,26302351,91692858,trim,4,1660.279,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:36:37
leader+AF8-filters.7,26302351,91692858,trim,6,1494.142,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:37:06
leader+AF8-filters.7,26302351,91692858,trim,8,1346.578,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:37:33
leader+AF8-filters.7,26302351,91692858,trim,10,1253.061,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:38:01
leader+AF8-filters.7,26302351,91692858,trim,12,1162.514,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:38:27
leader+AF8-filters.7,26302351,91692858,trim,14,1184.492,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:38:54
leader+AF8-filters.7,26302351,91692858,trim,16,1166.399,26302351,26302351,26302351,0,0,2019+AC0-10+AC0-27.17:39:21
patent,3774768,16518948,trim,1,1638.297,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.16:49:49
patent,3774768,16518948,trim,2,322.314,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.16:50:28
patent,3774768,16518948,trim,4,175.401,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.16:50:59
patent,3774768,16518948,trim,6,134.734,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.16:51:28
patent,3774768,16518948,trim,8,111.23,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.16:51:55
patent,3774768,16518948,trim,10,94.003,3774768,3774768,3774768,0,0,2019+AC0-10+AC0-27.16:52:23
