model,N,M,alg,workers,mstime,delete,trimrepeat,trimdelete,traveledge,sccs,maxscc,size1,size2,size3,parstep,date
livej,4847571,68993773,trim,-1,117.920000,592952,8,592952,2767880,592952,1,592952,0,0,32768,2021-06-04.08:15:48
wiki_talk_en,2987536,24981163,trim,-1,13.456000,2611598,7,2611598,296594,2611598,1,2611598,0,0,32768,2021-06-04.08:15:50
livej,4847571,68993773,ac4trim,-1,22.612000,576074,-1,576074,204731,0,0,0,0,0,32768,2021-06-04.08:15:53
wiki_talk_en,2987536,24981163,ac4trim,-1,23.690000,2293679,-1,2293679,345935,0,0,0,0,0,32768,2021-06-04.08:15:55
livej,4847571,68993773,fasttrim,-1,178.574000,576074,-1,576074,406393,0,0,0,0,0,65536,2021-06-04.08:15:58
wiki_talk_en,2987536,24981163,fasttrim,-1,35.063000,2293679,-1,2293679,263320,0,0,0,0,0,65536,2021-06-04.08:16:00
livej,4847571,68993773,trim,-1,117.870000,592952,8,592952,2852290,592952,1,592952,0,0,65536,2021-06-04.08:16:03
wiki_talk_en,2987536,24981163,trim,-1,16.123000,2611598,7,2611598,446529,2611598,1,2611598,0,0,65536,2021-06-04.08:16:05
livej,4847571,68993773,ac4trim,-1,20.290000,576074,-1,576074,202216,0,0,0,0,0,65536,2021-06-04.08:16:07
wiki_talk_en,2987536,24981163,ac4trim,-1,25.441000,2293679,-1,2293679,347451,0,0,0,0,0,65536,2021-06-04.08:16:10
livej,4847571,68993773,fasttrim,-1,177.635000,576074,-1,576074,410917,0,0,0,0,0,131072,2021-06-04.08:16:12
wiki_talk_en,2987536,24981163,fasttrim,-1,14.945000,2293679,-1,2293679,367287,0,0,0,0,0,131072,2021-06-04.08:16:15
livej,4847571,68993773,trim,-1,159.844000,592952,8,592952,2863666,592952,1,592952,0,0,131072,2021-06-04.08:16:17
wiki_talk_en,2987536,24981163,trim,-1,42.069000,2611598,6,2611598,654460,2611598,1,2611598,0,0,131072,2021-06-04.08:16:20
livej,4847571,68993773,ac4trim,-1,20.500000,576074,-1,576074,267603,0,0,0,0,0,131072,2021-06-04.08:16:22
wiki_talk_en,2987536,24981163,ac4trim,-1,22.025000,2293679,-1,2293679,449109,0,0,0,0,0,131072,2021-06-04.08:16:24
livej,4847571,68993773,fasttrim,-1,149.249000,576074,-1,576074,553275,0,0,0,0,0,262144,2021-06-04.08:16:27
wiki_talk_en,2987536,24981163,fasttrim,-1,21.453000,2293679,-1,2293679,264083,0,0,0,0,0,262144,2021-06-04.08:16:30
livej,4847571,68993773,trim,-1,164.333000,592952,7,592952,3242297,592952,1,592952,0,0,262144,2021-06-04.08:16:32
wiki_talk_en,2987536,24981163,trim,-1,27.613000,2611598,6,2611598,1017925,2611598,1,2611598,0,0,262144,2021-06-04.08:16:35
livej,4847571,68993773,ac4trim,-1,21.649000,576074,-1,576074,395750,0,0,0,0,0,262144,2021-06-04.08:16:37
wiki_talk_en,2987536,24981163,ac4trim,-1,22.090000,2293679,-1,2293679,475232,0,0,0,0,0,262144,2021-06-04.08:16:39
livej,4847571,68993773,fasttrim,-1,154.998000,576074,-1,576074,566611,0,0,0,0,0,524288,2021-06-04.08:16:42
wiki_talk_en,2987536,24981163,fasttrim,-1,18.560000,2293679,-1,2293679,527967,0,0,0,0,0,524288,2021-06-04.08:16:44
livej,4847571,68993773,trim,-1,228.817000,592952,9,592952,4682810,592952,1,592952,0,0,524288,2021-06-04.08:16:47
wiki_talk_en,2987536,24981163,trim,-1,25.672000,2611598,7,2611598,1653202,2611598,1,2611598,0,0,524288,2021-06-04.08:16:49
livej,4847571,68993773,ac4trim,-1,23.335000,576074,-1,576074,581025,0,0,0,0,0,524288,2021-06-04.08:16:52
wiki_talk_en,2987536,24981163,ac4trim,-1,22.743000,2293679,-1,2293679,936133,0,0,0,0,0,524288,2021-06-04.08:16:54
livej,4847571,68993773,fasttrim,-1,189.811000,576074,-1,576074,1107770,0,0,0,0,0,1048576,2021-06-04.08:16:57
wiki_talk_en,2987536,24981163,fasttrim,-1,21.752000,2293679,-1,2293679,1055295,0,0,0,0,0,1048576,2021-06-04.08:16:59
livej,4847571,68993773,trim,-1,179.921000,592952,8,592952,8257809,592952,1,592952,0,0,1048576,2021-06-04.08:17:02
wiki_talk_en,2987536,24981163,trim,-1,31.786000,2611598,6,2611598,1900755,2611598,1,2611598,0,0,1048576,2021-06-04.08:17:04
livej,4847571,68993773,ac4trim,-1,29.457000,576074,-1,576074,873370,0,0,0,0,0,1048576,2021-06-04.08:17:07
wiki_talk_en,2987536,24981163,ac4trim,-1,24.298000,2293679,-1,2293679,1736663,0,0,0,0,0,1048576,2021-06-04.08:17:09
livej,4847571,68993773,fasttrim,-1,919.209000,576074,-1,576074,337426,0,0,0,0,0,1,2021-06-04.08:17:13
wiki_talk_en,2987536,24981163,fasttrim,-1,511.655000,2293679,-1,2293679,195954,0,0,0,0,0,1,2021-06-04.08:17:16
livej,4847571,68993773,trim,-1,2272.946000,592952,9,592952,2947833,592952,1,592952,0,0,1,2021-06-04.08:17:20
wiki_talk_en,2987536,24981163,trim,-1,670.433000,2611598,7,2611598,255171,2611598,1,2611598,0,0,1,2021-06-04.08:17:23
livej,4847571,68993773,ac4trim,-1,157.634000,576074,-1,576074,164052,0,0,0,0,0,1,2021-06-04.08:17:26
wiki_talk_en,2987536,24981163,ac4trim,-1,167.943000,2293679,-1,2293679,313190,0,0,0,0,0,1,2021-06-04.08:17:29
livej,4847571,68993773,fasttrim,-1,343.074000,576074,-1,576074,315348,0,0,0,0,0,2,2021-06-04.08:17:32
wiki_talk_en,2987536,24981163,fasttrim,-1,355.251000,2293679,-1,2293679,200429,0,0,0,0,0,2,2021-06-04.08:17:34
livej,4847571,68993773,trim,-1,1546.478000,592952,9,592952,2709936,592952,1,592952,0,0,2,2021-06-04.08:17:38
wiki_talk_en,2987536,24981163,trim,-1,415.267000,2611598,7,2611598,248195,2611598,1,2611598,0,0,2,2021-06-04.08:17:41
livej,4847571,68993773,ac4trim,-1,88.237000,576074,-1,576074,167772,0,0,0,0,0,2,2021-06-04.08:17:44
wiki_talk_en,2987536,24981163,ac4trim,-1,177.397000,2293679,-1,2293679,381524,0,0,0,0,0,2,2021-06-04.08:17:46
livej,4847571,68993773,fasttrim,-1,580.672000,576074,-1,576074,318900,0,0,0,0,0,4,2021-06-04.08:17:49
wiki_talk_en,2987536,24981163,fasttrim,-1,250.835000,2293679,-1,2293679,191769,0,0,0,0,0,4,2021-06-04.08:17:52
livej,4847571,68993773,trim,-1,1221.799000,592952,9,592952,2581047,592952,1,592952,0,0,4,2021-06-04.08:17:55
wiki_talk_en,2987536,24981163,trim,-1,237.194000,2611598,7,2611598,247604,2611598,1,2611598,0,0,4,2021-06-04.08:17:58
livej,4847571,68993773,ac4trim,-1,53.037000,576074,-1,576074,166025,0,0,0,0,0,4,2021-06-04.08:18:01
wiki_talk_en,2987536,24981163,ac4trim,-1,77.262000,2293679,-1,2293679,330961,0,0,0,0,0,4,2021-06-04.08:18:03
livej,4847571,68993773,fasttrim,-1,474.761000,576074,-1,576074,321263,0,0,0,0,0,8,2021-06-04.08:18:06
wiki_talk_en,2987536,24981163,fasttrim,-1,140.211000,2293679,-1,2293679,195353,0,0,0,0,0,8,2021-06-04.08:18:08
livej,4847571,68993773,trim,-1,677.209000,592952,8,592952,2245705,592952,1,592952,0,0,8,2021-06-04.08:18:12
wiki_talk_en,2987536,24981163,trim,-1,152.567000,2611598,7,2611598,240368,2611598,1,2611598,0,0,8,2021-06-04.08:18:14
livej,4847571,68993773,ac4trim,-1,38.181000,576074,-1,576074,147645,0,0,0,0,0,8,2021-06-04.08:18:17
wiki_talk_en,2987536,24981163,ac4trim,-1,109.701000,2293679,-1,2293679,394835,0,0,0,0,0,8,2021-06-04.08:18:19
livej,4847571,68993773,fasttrim,-1,214.143000,576074,-1,576074,335453,0,0,0,0,0,16,2021-06-04.08:18:22
wiki_talk_en,2987536,24981163,fasttrim,-1,73.894000,2293679,-1,2293679,196688,0,0,0,0,0,16,2021-06-04.08:18:24
livej,4847571,68993773,trim,-1,433.783000,592952,8,592952,2247408,592952,1,592952,0,0,16,2021-06-04.08:18:27
wiki_talk_en,2987536,24981163,trim,-1,106.936000,2611598,7,2611598,234091,2611598,1,2611598,0,0,16,2021-06-04.08:18:30
livej,4847571,68993773,ac4trim,-1,29.777000,576074,-1,576074,144698,0,0,0,0,0,16,2021-06-04.08:18:32
wiki_talk_en,2987536,24981163,ac4trim,-1,37.553000,2293679,-1,2293679,332328,0,0,0,0,0,16,2021-06-04.08:18:35
livej,4847571,68993773,fasttrim,-1,334.865000,576074,-1,576074,320704,0,0,0,0,0,32,2021-06-04.08:18:37
wiki_talk_en,2987536,24981163,fasttrim,-1,46.387000,2293679,-1,2293679,202256,0,0,0,0,0,32,2021-06-04.08:18:40
livej,4847571,68993773,trim,-1,387.692000,592952,8,592952,2402349,592952,1,592952,0,0,32,2021-06-04.08:18:42
wiki_talk_en,2987536,24981163,trim,-1,69.102000,2611598,7,2611598,238283,2611598,1,2611598,0,0,32,2021-06-04.08:18:45
livej,4847571,68993773,ac4trim,-1,25.071000,576074,-1,576074,155067,0,0,0,0,0,32,2021-06-04.08:18:47
wiki_talk_en,2987536,24981163,ac4trim,-1,90.171000,2293679,-1,2293679,329085,0,0,0,0,0,32,2021-06-04.08:18:49
livej,4847571,68993773,fasttrim,-1,297.359000,576074,-1,576074,319689,0,0,0,0,0,64,2021-06-04.08:18:52
wiki_talk_en,2987536,24981163,fasttrim,-1,56.369000,2293679,-1,2293679,203298,0,0,0,0,0,64,2021-06-04.08:18:55
livej,4847571,68993773,trim,-1,329.427000,592952,8,592952,2440031,592952,1,592952,0,0,64,2021-06-04.08:18:57
wiki_talk_en,2987536,24981163,trim,-1,51.806000,2611598,7,2611598,236698,2611598,1,2611598,0,0,64,2021-06-04.08:19:00
livej,4847571,68993773,ac4trim,-1,26.285000,576074,-1,576074,165736,0,0,0,0,0,64,2021-06-04.08:19:02
wiki_talk_en,2987536,24981163,ac4trim,-1,31.273000,2293679,-1,2293679,337696,0,0,0,0,0,64,2021-06-04.08:19:05
livej,4847571,68993773,fasttrim,-1,262.519000,576074,-1,576074,325584,0,0,0,0,0,128,2021-06-04.08:19:07
wiki_talk_en,2987536,24981163,fasttrim,-1,24.799000,2293679,-1,2293679,215726,0,0,0,0,0,128,2021-06-04.08:19:10
livej,4847571,68993773,trim,-1,255.950000,592952,8,592952,2490956,592952,1,592952,0,0,128,2021-06-04.08:19:13
wiki_talk_en,2987536,24981163,trim,-1,42.578000,2611598,7,2611598,249343,2611598,1,2611598,0,0,128,2021-06-04.08:19:15
livej,4847571,68993773,ac4trim,-1,23.509000,576074,-1,576074,161880,0,0,0,0,0,128,2021-06-04.08:19:18
wiki_talk_en,2987536,24981163,ac4trim,-1,65.941000,2293679,-1,2293679,330951,0,0,0,0,0,128,2021-06-04.08:19:20
livej,4847571,68993773,fasttrim,-1,158.911000,576074,-1,576074,369106,0,0,0,0,0,256,2021-06-04.08:19:23
wiki_talk_en,2987536,24981163,fasttrim,-1,34.253000,2293679,-1,2293679,203052,0,0,0,0,0,256,2021-06-04.08:19:25
livej,4847571,68993773,trim,-1,241.743000,592952,8,592952,2465896,592952,1,592952,0,0,256,2021-06-04.08:19:28
wiki_talk_en,2987536,24981163,trim,-1,35.166000,2611598,7,2611598,247901,2611598,1,2611598,0,0,256,2021-06-04.08:19:30
livej,4847571,68993773,ac4trim,-1,21.931000,576074,-1,576074,174678,0,0,0,0,0,256,2021-06-04.08:19:33
wiki_talk_en,2987536,24981163,ac4trim,-1,60.313000,2293679,-1,2293679,320940,0,0,0,0,0,256,2021-06-04.08:19:35
livej,4847571,68993773,fasttrim,-1,143.620000,576074,-1,576074,384025,0,0,0,0,0,512,2021-06-04.08:19:38
wiki_talk_en,2987536,24981163,fasttrim,-1,25.775000,2293679,-1,2293679,208301,0,0,0,0,0,512,2021-06-04.08:19:40
livej,4847571,68993773,trim,-1,211.645000,592952,8,592952,2552959,592952,1,592952,0,0,512,2021-06-04.08:19:43
wiki_talk_en,2987536,24981163,trim,-1,14.982000,2611598,7,2611598,264633,2611598,1,2611598,0,0,512,2021-06-04.08:19:45
livej,4847571,68993773,ac4trim,-1,20.915000,576074,-1,576074,175703,0,0,0,0,0,512,2021-06-04.08:19:47
wiki_talk_en,2987536,24981163,ac4trim,-1,26.146000,2293679,-1,2293679,332052,0,0,0,0,0,512,2021-06-04.08:19:50
livej,4847571,68993773,fasttrim,-1,156.522000,576074,-1,576074,387634,0,0,0,0,0,1024,2021-06-04.08:19:52
wiki_talk_en,2987536,24981163,fasttrim,-1,17.123000,2293679,-1,2293679,235452,0,0,0,0,0,1024,2021-06-04.08:19:55
livej,4847571,68993773,trim,-1,174.500000,592952,8,592952,2482160,592952,1,592952,0,0,1024,2021-06-04.08:19:57
wiki_talk_en,2987536,24981163,trim,-1,32.937000,2611598,6,2611598,239300,2611598,1,2611598,0,0,1024,2021-06-04.08:20:00
livej,4847571,68993773,ac4trim,-1,20.642000,576074,-1,576074,174058,0,0,0,0,0,1024,2021-06-04.08:20:02
wiki_talk_en,2987536,24981163,ac4trim,-1,26.620000,2293679,-1,2293679,339707,0,0,0,0,0,1024,2021-06-04.08:20:04
livej,4847571,68993773,fasttrim,-1,173.261000,576074,-1,576074,325437,0,0,0,0,0,2048,2021-06-04.08:20:07
wiki_talk_en,2987536,24981163,fasttrim,-1,17.236000,2293679,-1,2293679,230363,0,0,0,0,0,2048,2021-06-04.08:20:09
livej,4847571,68993773,trim,-1,160.449000,592952,8,592952,2568067,592952,1,592952,0,0,2048,2021-06-04.08:20:12
wiki_talk_en,2987536,24981163,trim,-1,13.388000,2611598,7,2611598,260922,2611598,1,2611598,0,0,2048,2021-06-04.08:20:14
livej,4847571,68993773,ac4trim,-1,20.035000,576074,-1,576074,162682,0,0,0,0,0,2048,2021-06-04.08:20:17
wiki_talk_en,2987536,24981163,ac4trim,-1,25.487000,2293679,-1,2293679,339738,0,0,0,0,0,2048,2021-06-04.08:20:19
livej,4847571,68993773,fasttrim,-1,140.821000,576074,-1,576074,384618,0,0,0,0,0,4096,2021-06-04.08:20:22
wiki_talk_en,2987536,24981163,fasttrim,-1,16.149000,2293679,-1,2293679,230443,0,0,0,0,0,4096,2021-06-04.08:20:24
livej,4847571,68993773,trim,-1,148.520000,592952,8,592952,2484848,592952,1,592952,0,0,4096,2021-06-04.08:20:27
wiki_talk_en,2987536,24981163,trim,-1,12.984000,2611598,6,2611598,238008,2611598,1,2611598,0,0,4096,2021-06-04.08:20:29
livej,4847571,68993773,ac4trim,-1,20.149000,576074,-1,576074,188987,0,0,0,0,0,4096,2021-06-04.08:20:32
wiki_talk_en,2987536,24981163,ac4trim,-1,25.572000,2293679,-1,2293679,346402,0,0,0,0,0,4096,2021-06-04.08:20:34
livej,4847571,68993773,fasttrim,-1,143.370000,576074,-1,576074,396673,0,0,0,0,0,8192,2021-06-04.08:20:37
wiki_talk_en,2987536,24981163,fasttrim,-1,19.768000,2293679,-1,2293679,222360,0,0,0,0,0,8192,2021-06-04.08:20:39
livej,4847571,68993773,trim,-1,252.497000,592952,8,592952,2680413,592952,1,592952,0,0,8192,2021-06-04.08:20:42
wiki_talk_en,2987536,24981163,trim,-1,32.036000,2611598,7,2611598,291171,2611598,1,2611598,0,0,8192,2021-06-04.08:20:44
livej,4847571,68993773,ac4trim,-1,20.192000,576074,-1,576074,169239,0,0,0,0,0,8192,2021-06-04.08:20:47
wiki_talk_en,2987536,24981163,ac4trim,-1,38.882000,2293679,-1,2293679,326112,0,0,0,0,0,8192,2021-06-04.08:20:49
livej,4847571,68993773,fasttrim,-1,176.948000,576074,-1,576074,371382,0,0,0,0,0,16384,2021-06-04.08:20:52
wiki_talk_en,2987536,24981163,fasttrim,-1,29.222000,2293679,-1,2293679,247032,0,0,0,0,0,16384,2021-06-04.08:20:54
livej,4847571,68993773,trim,-1,160.436000,592952,8,592952,2668081,592952,1,592952,0,0,16384,2021-06-04.08:20:57
wiki_talk_en,2987536,24981163,trim,-1,13.231000,2611598,7,2611598,274715,2611598,1,2611598,0,0,16384,2021-06-04.08:20:59
livej,4847571,68993773,ac4trim,-1,19.847000,576074,-1,576074,167536,0,0,0,0,0,16384,2021-06-04.08:21:02
wiki_talk_en,2987536,24981163,ac4trim,-1,24.074000,2293679,-1,2293679,355693,0,0,0,0,0,16384,2021-06-04.08:21:04
livej,4847571,68993773,fasttrim,-1,178.482000,576074,-1,576074,372980,0,0,0,0,0,32768,2021-06-04.08:21:07
wiki_talk_en,2987536,24981163,fasttrim,-1,19.462000,2293679,-1,2293679,263379,0,0,0,0,0,32768,2021-06-04.08:21:09
livej,4847571,68993773,trim,-1,120.115000,592952,8,592952,2675244,592952,1,592952,0,0,32768,2021-06-04.08:21:12
wiki_talk_en,2987536,24981163,trim,-1,9.845000,2611598,7,2611598,282688,2611598,1,2611598,0,0,32768,2021-06-04.08:21:14
livej,4847571,68993773,ac4trim,-1,20.206000,576074,-1,576074,186814,0,0,0,0,0,32768,2021-06-04.08:21:16
wiki_talk_en,2987536,24981163,ac4trim,-1,23.203000,2293679,-1,2293679,336704,0,0,0,0,0,32768,2021-06-04.08:21:19
livej,4847571,68993773,fasttrim,-1,148.204000,576074,-1,576074,406160,0,0,0,0,0,65536,2021-06-04.08:21:21
wiki_talk_en,2987536,24981163,fasttrim,-1,15.939000,2293679,-1,2293679,263390,0,0,0,0,0,65536,2021-06-04.08:21:23
livej,4847571,68993773,trim,-1,158.785000,592952,8,592952,2907531,592952,1,592952,0,0,65536,2021-06-04.08:21:26
wiki_talk_en,2987536,24981163,trim,-1,37.477000,2611598,7,2611598,444886,2611598,1,2611598,0,0,65536,2021-06-04.08:21:28
livej,4847571,68993773,ac4trim,-1,20.615000,576074,-1,576074,203116,0,0,0,0,0,65536,2021-06-04.08:21:31
wiki_talk_en,2987536,24981163,ac4trim,-1,28.592000,2293679,-1,2293679,343359,0,0,0,0,0,65536,2021-06-04.08:21:33
livej,4847571,68993773,fasttrim,-1,182.573000,576074,-1,576074,407743,0,0,0,0,0,131072,2021-06-04.08:21:36
wiki_talk_en,2987536,24981163,fasttrim,-1,24.323000,2293679,-1,2293679,263265,0,0,0,0,0,131072,2021-06-04.08:21:38
livej,4847571,68993773,trim,-1,148.634000,592952,8,592952,3179226,592952,1,592952,0,0,131072,2021-06-04.08:21:41
wiki_talk_en,2987536,24981163,trim,-1,21.684000,2611598,6,2611598,654466,2611598,1,2611598,0,0,131072,2021-06-04.08:21:43
livej,4847571,68993773,ac4trim,-1,30.351000,576074,-1,576074,267598,0,0,0,0,0,131072,2021-06-04.08:21:46
wiki_talk_en,2987536,24981163,ac4trim,-1,28.288000,2293679,-1,2293679,473086,0,0,0,0,0,131072,2021-06-04.08:21:48
livej,4847571,68993773,fasttrim,-1,148.855000,576074,-1,576074,553271,0,0,0,0,0,262144,2021-06-04.08:21:51
wiki_talk_en,2987536,24981163,fasttrim,-1,15.279000,2293679,-1,2293679,264062,0,0,0,0,0,262144,2021-06-04.08:21:53
livej,4847571,68993773,trim,-1,200.461000,592952,8,592952,3604000,592952,1,592952,0,0,262144,2021-06-04.08:21:56
wiki_talk_en,2987536,24981163,trim,-1,26.324000,2611598,6,2611598,1017919,2611598,1,2611598,0,0,262144,2021-06-04.08:21:58
livej,4847571,68993773,ac4trim,-1,22.166000,576074,-1,576074,395750,0,0,0,0,0,262144,2021-06-04.08:22:01
wiki_talk_en,2987536,24981163,ac4trim,-1,21.790000,2293679,-1,2293679,475226,0,0,0,0,0,262144,2021-06-04.08:22:03
livej,4847571,68993773,fasttrim,-1,218.025000,576074,-1,576074,562156,0,0,0,0,0,524288,2021-06-04.08:22:06
wiki_talk_en,2987536,24981163,fasttrim,-1,19.193000,2293679,-1,2293679,527959,0,0,0,0,0,524288,2021-06-04.08:22:08
livej,4847571,68993773,trim,-1,203.480000,592952,9,592952,4682823,592952,1,592952,0,0,524288,2021-06-04.08:22:11
wiki_talk_en,2987536,24981163,trim,-1,34.463000,2611598,6,2611598,1433516,2611598,1,2611598,0,0,524288,2021-06-04.08:22:13
livej,4847571,68993773,ac4trim,-1,22.810000,576074,-1,576074,581022,0,0,0,0,0,524288,2021-06-04.08:22:16
wiki_talk_en,2987536,24981163,ac4trim,-1,41.713000,2293679,-1,2293679,936171,0,0,0,0,0,524288,2021-06-04.08:22:18
livej,4847571,68993773,fasttrim,-1,168.192000,576074,-1,576074,1096252,0,0,0,0,0,1048576,2021-06-04.08:22:21
wiki_talk_en,2987536,24981163,fasttrim,-1,22.316000,2293679,-1,2293679,1055311,0,0,0,0,0,1048576,2021-06-04.08:22:23
livej,4847571,68993773,trim,-1,240.328000,592952,9,592952,9289945,592952,1,592952,0,0,1048576,2021-06-04.08:22:26
wiki_talk_en,2987536,24981163,trim,-1,38.211000,2611598,6,2611598,1900221,2611598,1,2611598,0,0,1048576,2021-06-04.08:22:28
livej,4847571,68993773,ac4trim,-1,29.626000,576074,-1,576074,873410,0,0,0,0,0,1048576,2021-06-04.08:22:31
wiki_talk_en,2987536,24981163,ac4trim,-1,34.450000,2293679,-1,2293679,1736659,0,0,0,0,0,1048576,2021-06-04.08:22:33
livej,4847571,68993773,fasttrim,-1,544.697000,576074,-1,576074,319449,0,0,0,0,0,1,2021-06-04.08:22:36
wiki_talk_en,2987536,24981163,fasttrim,-1,532.524000,2293679,-1,2293679,200233,0,0,0,0,0,1,2021-06-04.08:22:39
livej,4847571,68993773,trim,-1,1747.573000,592952,9,592952,2889858,592952,1,592952,0,0,1,2021-06-04.08:22:44
wiki_talk_en,2987536,24981163,trim,-1,669.204000,2611598,7,2611598,254327,2611598,1,2611598,0,0,1,2021-06-04.08:22:46
livej,4847571,68993773,ac4trim,-1,156.425000,576074,-1,576074,164945,0,0,0,0,0,1,2021-06-04.08:22:49
wiki_talk_en,2987536,24981163,ac4trim,-1,232.532000,2293679,-1,2293679,368210,0,0,0,0,0,1,2021-06-04.08:22:52
livej,4847571,68993773,fasttrim,-1,758.762000,576074,-1,576074,332543,0,0,0,0,0,2,2021-06-04.08:22:55
wiki_talk_en,2987536,24981163,fasttrim,-1,354.707000,2293679,-1,2293679,196200,0,0,0,0,0,2,2021-06-04.08:22:58
livej,4847571,68993773,trim,-1,1567.306000,592952,9,592952,2717503,592952,1,592952,0,0,2,2021-06-04.08:23:02
wiki_talk_en,2987536,24981163,trim,-1,401.013000,2611598,7,2611598,249683,2611598,1,2611598,0,0,2,2021-06-04.08:23:04
livej,4847571,68993773,ac4trim,-1,87.802000,576074,-1,576074,177794,0,0,0,0,0,2,2021-06-04.08:23:07
wiki_talk_en,2987536,24981163,ac4trim,-1,175.376000,2293679,-1,2293679,393083,0,0,0,0,0,2,2021-06-04.08:23:09
livej,4847571,68993773,fasttrim,-1,235.996000,576074,-1,576074,318022,0,0,0,0,0,4,2021-06-04.08:23:12
wiki_talk_en,2987536,24981163,fasttrim,-1,250.455000,2293679,-1,2293679,192742,0,0,0,0,0,4,2021-06-04.08:23:15
livej,4847571,68993773,trim,-1,649.357000,592952,9,592952,2529468,592952,1,592952,0,0,4,2021-06-04.08:23:18
wiki_talk_en,2987536,24981163,trim,-1,237.538000,2611598,7,2611598,246341,2611598,1,2611598,0,0,4,2021-06-04.08:23:20
livej,4847571,68993773,ac4trim,-1,52.780000,576074,-1,576074,169637,0,0,0,0,0,4,2021-06-04.08:23:23
wiki_talk_en,2987536,24981163,ac4trim,-1,123.855000,2293679,-1,2293679,402644,0,0,0,0,0,4,2021-06-04.08:23:25
livej,4847571,68993773,fasttrim,-1,486.178000,576074,-1,576074,325118,0,0,0,0,0,8,2021-06-04.08:23:28
wiki_talk_en,2987536,24981163,fasttrim,-1,165.333000,2293679,-1,2293679,200695,0,0,0,0,0,8,2021-06-04.08:23:31
livej,4847571,68993773,trim,-1,716.183000,592952,8,592952,2281996,592952,1,592952,0,0,8,2021-06-04.08:23:34
wiki_talk_en,2987536,24981163,trim,-1,150.319000,2611598,7,2611598,239572,2611598,1,2611598,0,0,8,2021-06-04.08:23:36
livej,4847571,68993773,ac4trim,-1,38.003000,576074,-1,576074,145539,0,0,0,0,0,8,2021-06-04.08:23:39
wiki_talk_en,2987536,24981163,ac4trim,-1,58.305000,2293679,-1,2293679,335150,0,0,0,0,0,8,2021-06-04.08:23:41
livej,4847571,68993773,fasttrim,-1,388.194000,576074,-1,576074,326796,0,0,0,0,0,16,2021-06-04.08:23:44
wiki_talk_en,2987536,24981163,fasttrim,-1,103.162000,2293679,-1,2293679,203307,0,0,0,0,0,16,2021-06-04.08:23:46
livej,4847571,68993773,trim,-1,437.330000,592952,8,592952,2233521,592952,1,592952,0,0,16,2021-06-04.08:23:50
wiki_talk_en,2987536,24981163,trim,-1,104.933000,2611598,7,2611598,234801,2611598,1,2611598,0,0,16,2021-06-04.08:23:52
livej,4847571,68993773,ac4trim,-1,28.627000,576074,-1,576074,150129,0,0,0,0,0,16,2021-06-04.08:23:54
wiki_talk_en,2987536,24981163,ac4trim,-1,37.436000,2293679,-1,2293679,338339,0,0,0,0,0,16,2021-06-04.08:23:57
livej,4847571,68993773,fasttrim,-1,333.851000,576074,-1,576074,328583,0,0,0,0,0,32,2021-06-04.08:23:59
wiki_talk_en,2987536,24981163,fasttrim,-1,45.373000,2293679,-1,2293679,195677,0,0,0,0,0,32,2021-06-04.08:24:02
livej,4847571,68993773,trim,-1,387.994000,592952,8,592952,2354923,592952,1,592952,0,0,32,2021-06-04.08:24:05
wiki_talk_en,2987536,24981163,trim,-1,69.056000,2611598,7,2611598,234078,2611598,1,2611598,0,0,32,2021-06-04.08:24:07
livej,4847571,68993773,ac4trim,-1,25.033000,576074,-1,576074,150131,0,0,0,0,0,32,2021-06-04.08:24:09
wiki_talk_en,2987536,24981163,ac4trim,-1,89.601000,2293679,-1,2293679,329837,0,0,0,0,0,32,2021-06-04.08:24:12
livej,4847571,68993773,fasttrim,-1,292.398000,576074,-1,576074,324619,0,0,0,0,0,64,2021-06-04.08:24:15
wiki_talk_en,2987536,24981163,fasttrim,-1,33.543000,2293679,-1,2293679,196904,0,0,0,0,0,64,2021-06-04.08:24:17
livej,4847571,68993773,trim,-1,168.333000,592952,8,592952,2532051,592952,1,592952,0,0,64,2021-06-04.08:24:20
wiki_talk_en,2987536,24981163,trim,-1,48.301000,2611598,7,2611598,237109,2611598,1,2611598,0,0,64,2021-06-04.08:24:22
